2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45]
2	:invoke	:broadcast	46
2	:ok	:broadcast	46
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46]
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46]
2	:invoke	:broadcast	47
2	:ok	:broadcast	47
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47]
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47]
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47]
2	:invoke	:broadcast	48
2	:ok	:broadcast	48
2	:invoke	:broadcast	49
2	:ok	:broadcast	49
6	:fail	:read	nil	:net-timeout
6	:invoke	:broadcast	50
2	:invoke	:broadcast	51
2	:ok	:broadcast	51
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51]
2	:invoke	:broadcast	52
2	:ok	:broadcast	52
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52]
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52]
8	:fail	:read	nil	:net-timeout
4	:fail	:read	nil	:net-timeout
8	:invoke	:broadcast	53
0	:fail	:read	nil	:net-timeout
4	:invoke	:read	nil
0	:invoke	:broadcast	54
2	:invoke	:broadcast	55
2	:ok	:broadcast	55
2	:invoke	:broadcast	56
2	:ok	:broadcast	56
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56]
2	:invoke	:broadcast	57
2	:ok	:broadcast	57
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57]
2	:invoke	:broadcast	58
2	:ok	:broadcast	58
2	:invoke	:broadcast	59
2	:ok	:broadcast	59
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59]
2	:invoke	:broadcast	60
2	:ok	:broadcast	60
2	:invoke	:broadcast	61
2	:ok	:broadcast	61
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61]
2	:invoke	:broadcast	62
2	:ok	:broadcast	62
2	:invoke	:broadcast	63
2	:ok	:broadcast	63
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63]
2	:invoke	:broadcast	64
2	:ok	:broadcast	64
2	:invoke	:broadcast	65
2	:ok	:broadcast	65
2	:invoke	:broadcast	66
2	:ok	:broadcast	66
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66]
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66]
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66]
2	:invoke	:broadcast	67
2	:ok	:broadcast	67
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67]
2	:invoke	:broadcast	68
2	:ok	:broadcast	68
2	:invoke	:broadcast	69
2	:ok	:broadcast	69
2	:invoke	:broadcast	70
2	:ok	:broadcast	70
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70]
2	:invoke	:broadcast	71
2	:ok	:broadcast	71
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71]
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71]
2	:invoke	:broadcast	72
2	:ok	:broadcast	72
2	:invoke	:broadcast	73
2	:ok	:broadcast	73
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73]
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73]
2	:invoke	:broadcast	74
2	:ok	:broadcast	74
2	:invoke	:broadcast	75
2	:ok	:broadcast	75
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75]
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75]
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75]
2	:invoke	:broadcast	76
2	:ok	:broadcast	76
2	:invoke	:broadcast	77
2	:ok	:broadcast	77
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77]
2	:invoke	:broadcast	78
6	:info	:broadcast	50	:net-timeout
2	:ok	:broadcast	78
11	:invoke	:broadcast	79
2	:invoke	:broadcast	80
2	:ok	:broadcast	80
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80]
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80]
2	:invoke	:broadcast	81
2	:ok	:broadcast	81
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81]
8	:info	:broadcast	53	:net-timeout
2	:invoke	:read	nil
13	:invoke	:broadcast	82
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81]
4	:fail	:read	nil	:net-timeout
2	:invoke	:broadcast	83
2	:ok	:broadcast	83
4	:invoke	:read	nil
0	:info	:broadcast	54	:net-timeout
5	:invoke	:read	nil
2	:invoke	:broadcast	84
2	:ok	:broadcast	84
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 83 84]
2	:invoke	:broadcast	85
2	:ok	:broadcast	85
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 83 84 85]
2	:invoke	:broadcast	86
2	:ok	:broadcast	86
2	:invoke	:broadcast	87
2	:ok	:broadcast	87
2	:invoke	:broadcast	88
2	:ok	:broadcast	88
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 83 84 85 86 87 88]
2	:invoke	:broadcast	89
2	:ok	:broadcast	89
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 83 84 85 86 87 88 89]
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 83 84 85 86 87 88 89]
2	:invoke	:broadcast	90
2	:ok	:broadcast	90
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 83 84 85 86 87 88 89 90]
2	:invoke	:broadcast	91
2	:ok	:broadcast	91
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 83 84 85 86 87 88 89 90 91]
2	:invoke	:broadcast	92
2	:ok	:broadcast	92
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 83 84 85 86 87 88 89 90 91 92]
2	:invoke	:broadcast	93
2	:ok	:broadcast	93
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 83 84 85 86 87 88 89 90 91 92 93]
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 83 84 85 86 87 88 89 90 91 92 93]
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 83 84 85 86 87 88 89 90 91 92 93]
2	:invoke	:broadcast	94
2	:ok	:broadcast	94
2	:invoke	:broadcast	95
2	:ok	:broadcast	95
2	:invoke	:broadcast	96
2	:ok	:broadcast	96
2	:invoke	:broadcast	97
2	:ok	:broadcast	97
2	:invoke	:broadcast	98
2	:ok	:broadcast	98
2	:invoke	:broadcast	99
2	:ok	:broadcast	99
2	:invoke	:broadcast	100
2	:ok	:broadcast	100
2	:invoke	:broadcast	101
2	:ok	:broadcast	101
2	:invoke	:broadcast	102
2	:ok	:broadcast	102
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102]
2	:invoke	:broadcast	103
2	:ok	:broadcast	103
2	:invoke	:broadcast	104
2	:ok	:broadcast	104
2	:invoke	:broadcast	105
2	:ok	:broadcast	105
2	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105]
2	:invoke	:broadcast	106
2	:ok	:broadcast	106
2	:invoke	:broadcast	107
2	:ok	:broadcast	107
2	:invoke	:broadcast	108
2	:ok	:broadcast	108
11	:info	:broadcast	79	:net-timeout
13	:info	:broadcast	82	:net-timeout
4	:fail	:read	nil	:net-timeout
5	:fail	:read	nil	:net-timeout
2	:invoke	:read	nil
18	:invoke	:read	nil
5	:invoke	:read	nil
4	:invoke	:read	nil
16	:invoke	:read	nil
2	:ok	:read	[0 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108]
18	:fail	:read	nil	:net-timeout
5	:fail	:read	nil	:net-timeout
4	:fail	:read	nil	:net-timeout
16	:fail	:read	nil	:net-timeout
